path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
serangoon_garden_way,Serangoon Garden Way,2380.0,30996.485,38560.7,13.482,13.482,13.496,,,SERANGOON GARDEN WAY,4.742
serangoon_garden_way,Serangoon Garden Way,2382.0,30997.153,38562.585,13.989,13.496,13.496,,,SERANGOON GARDEN WAY,4.734
serangoon_garden_way,Serangoon Garden Way,2384.0,30997.821,38564.47,13.44,13.509,13.509,0.506,1.0,SERANGOON GARDEN WAY,4.726
serangoon_garden_way,Serangoon Garden Way,2386.0,30998.49,38566.355,13.78,13.522,13.522,,,SERANGOON GARDEN WAY,4.718
serangoon_garden_way,Serangoon Garden Way,2388.0,30999.158,38568.24,13.536,13.536,13.536,,,SERANGOON GARDEN WAY,4.71
serangoon_garden_way,Serangoon Garden Way,2390.0,30999.826,38570.125,13.59,13.59,13.59,,,SERANGOON GARDEN WAY,4.702
serangoon_garden_way,Serangoon Garden Way,2392.0,31000.494,38572.01,13.613,13.613,13.613,2.037,1.0,SERANGOON GARDEN WAY,4.694
serangoon_garden_way,Serangoon Garden Way,2394.0,31001.162,38573.895,13.665,13.665,13.665,1.887,1.0,SERANGOON GARDEN WAY,4.685
serangoon_garden_way,Serangoon Garden Way,2396.0,31001.83,38575.78,13.699,13.699,13.699,2.859,1.0,SERANGOON GARDEN WAY,4.677
serangoon_garden_way,Serangoon Garden Way,2398.0,31002.499,38577.665,13.741,13.741,13.741,2.659,1.0,SERANGOON GARDEN WAY,4.669
serangoon_garden_way,Serangoon Garden Way,2400.0,31003.167,38579.55,13.842,13.842,13.842,2.278,1.0,SERANGOON GARDEN WAY,4.661
serangoon_garden_way,Serangoon Garden Way,2402.0,31003.835,38581.435,13.878,13.878,13.878,2.953,1.0,SERANGOON GARDEN WAY,4.653
serangoon_garden_way,Serangoon Garden Way,2404.0,31004.503,38583.321,13.881,13.881,13.881,2.103,1.0,SERANGOON GARDEN WAY,4.645
serangoon_garden_way,Serangoon Garden Way,2406.0,31005.171,38585.206,13.977,13.977,13.977,,,SERANGOON GARDEN WAY,4.638
serangoon_garden_way,Serangoon Garden Way,2408.0,31005.839,38587.091,14.01,14.01,14.01,,,SERANGOON GARDEN WAY,4.631
serangoon_garden_way,Serangoon Garden Way,2410.0,31006.508,38588.976,14.052,14.23,14.23,,,SERANGOON GARDEN WAY,4.625
serangoon_garden_way,Serangoon Garden Way,2412.0,31007.295,38590.814,14.879,14.449,14.449,,,SERANGOON GARDEN WAY,4.49
serangoon_garden_way,Serangoon Garden Way,2414.0,31008.089,38592.65,14.845,14.563,14.51,,,SERANGOON GARDEN WAY,4.348
serangoon_garden_way,Serangoon Garden Way,2416.0,31008.882,38594.486,14.865,14.677,14.563,,,SERANGOON GARDEN WAY,4.206
