path_key,source_project,chainage_m,x_svy21,y_svy21,elevation_m_raw,elevation_m_filtered,elevation_m_smooth,gradient_pct,Grade,nearest_road_name,nearest_road_dist_m
upper_paya_lebar_road,Upper Paya Lebar Road,382.0,33022.779,37116.737,18.486,18.394,18.394,,,UPPER PAYA LEBAR ROAD,32.116
upper_paya_lebar_road,Upper Paya Lebar Road,384.0,33021.195,37117.957,18.188,18.647,18.647,,,UPPER PAYA LEBAR ROAD,32.578
upper_paya_lebar_road,Upper Paya Lebar Road,386.0,33019.61,37119.178,32.333,18.921,18.921,,,UPPER PAYA LEBAR ROAD,33.041
upper_paya_lebar_road,Upper Paya Lebar Road,388.0,33018.026,37120.398,32.334,19.196,19.196,,,UPPER PAYA LEBAR ROAD,33.503
upper_paya_lebar_road,Upper Paya Lebar Road,390.0,33016.442,37121.619,37.031,19.47,19.47,,,UPPER PAYA LEBAR ROAD,33.965
upper_paya_lebar_road,Upper Paya Lebar Road,392.0,33014.857,37122.839,47.826,,19.744,,,UPPER PAYA LEBAR ROAD,34.427
upper_paya_lebar_road,Upper Paya Lebar Road,394.0,33013.273,37124.06,48.495,,20.018,,,UPPER PAYA LEBAR ROAD,34.889
upper_paya_lebar_road,Upper Paya Lebar Road,510.0,32979.304,37213.71,19.881,,20.293,,,UPPER PAYA LEBAR ROAD,31.065
upper_paya_lebar_road,Upper Paya Lebar Road,512.0,32978.136,37215.334,21.133,20.567,20.567,,,UPPER PAYA LEBAR ROAD,29.076
upper_paya_lebar_road,Upper Paya Lebar Road,514.0,32976.841,37216.807,20.855,20.841,20.841,,,UPPER PAYA LEBAR ROAD,27.114
upper_paya_lebar_road,Upper Paya Lebar Road,516.0,32975.047,37217.691,21.37,21.116,21.116,,,UPPER PAYA LEBAR ROAD,25.262
upper_paya_lebar_road,Upper Paya Lebar Road,518.0,32973.253,37218.574,24.006,21.39,21.19,,,UPPER PAYA LEBAR ROAD,23.41
upper_paya_lebar_road,Upper Paya Lebar Road,520.0,32971.458,37219.458,21.41,21.41,21.19,,,UPPER PAYA LEBAR ROAD,21.558
